date,item,news,result
2026-02-06-16-32,더블유게임즈,"더블유게임즈  소셜카지노 시장 신작 성공률 2%...장수 IP 경쟁력 부각   신작 성공률 2%  더블유게임즈, 소셜카지노 시장서  장기 IP 경쟁력  부각  글로벌 성장성  더블유게임즈 주식 더 샀다...국민연금공단 지분율 8%로 확대 웹젠, +1.30% 상승폭 확대 - 조선비즈 ",0.19446394
2026-02-06-16-32,인버스," 특징주  은 가격 급락에 인버스 ETN 급등 레버리지는 일제히 급락 1월 ETF  우주 방산  날고  인버스  추락... 수익률 극과 극  코스피 과열 vs 기회  개미, 인버스 팔고 레버리지  풀매수   장중수급포착  KODEX 미국나스닥100선물인버스 H , 외국인 6일 연속 순매수행진... 주가 +2.45% ",0.16068071
2026-02-06-16-39,HPSP,"HPSP 주가, 2월 6일 장중 46,050원 2.11% 상승 ",0.9876857
2026-02-06-16-39,원익QnC," 원익QnC  52주 신고가 경신, 전일 외국인 대량 순매수 ",0.98290735
2026-02-06-16-39,DB증권,"김현구 상무보, DB증권 주식 1353주 매수로 지분율 증가 ",0.9772207
2026-02-06-16-39,현대제철," 역사적 저평가  바닥 다진 철강주,  실적 반등 기대  포스코홀딩스 현대제철 담아볼까  장중수급포착  현대제철, 외국인/기관 동시 순매수  주가 +1.14% ",0.9766438
2026-02-06-16-39,JB금융지주,"JB금융지주, 자기주식취득 신탁계약 450억원 체결 결정 ",0.96763235
2026-02-06-16-39,HMM," SK해운 인수 무산  HMM, 선종 다변화에 집중  벌크선 잇따라 매입 - 조선비즈 HMM 최원혁, 인력구조  일자형  손본다  리스타트 지원  시행 ",0.96729296
2026-02-06-16-39,코웨이,코웨이 신제품 정수기  스위치  가파른 성장세 ,0.9659969
2026-02-06-16-39,TCC스틸,"TCC스틸, 2025년 영업손실 109  적자전환 ",0.9642092
2026-02-06-16-39,오스코텍,"김정근 오스코텍 창업주 별세 향년 66세 - 조선비즈 김정근 오스코텍 창업주 별세 K바이오 신약개발 이정표 세운 발자취 오스코텍, 최대주주 김정근 전 대표 별세  이사회 중심 안정적인 경영 지속  오스코텍, 최대주주 김정근 고문 별세 ",0.9573648
2026-02-06-16-39,크래프톤," 프리뷰  크래프톤 신개념 MOBA,  프로젝트 제타  ",0.9563045
2026-02-06-16-39,ISC,"ISC, +10.08% 상승폭 확대 - 조선비즈  장중수급포착  ISC, 외국인/기관 동시 순매수  주가 +7.12%  ISC  52주 신고가 경신, 전일 외국인 대량 순매수 ",0.95138216
2026-02-06-16-39,프로텍,"특징주, 프로텍-LED장비 테마 상승세에 7.63%   ",0.9506635
2026-02-08-21-14,플루토스,"플루토스, 지난해 영업이익 19억4676만7707원  전년 대비 52.78% 증가  특징주  플루토스, 중간배당 도입 정관변경 추진에 상한가 플루토스, 지난해 영업이익 19억4676만7707원 전년 대비 52.78% 증가 플루토스, +8.20% VI 발동 - 조선비즈 ",0.6134612
2026-02-08-21-14,코스닥150선물인버스," 머니플로우   증시 더 간다  레버리지 사고 인버스 판 개미들 하나 인버스 2X 코스닥150 선물 ETN, +9.09% 상승폭 확대 - 조선비즈  이주의 ETF  한화자산운용  PLUS 태양광 ESS  16%대 올라 상승률 1위, 코스닥 인버스 은행 테마도 강세 ",0.6027556
2026-02-08-21-14,대아티아이,"대아티아이   LK삼양  파이널 픽  대아티아이, 마곡   사옥 이전  철도신호 기술 중심지  대아티아이, 지난해 당기순이익208억1234만8408원  전년 대비 41.8% 증가  고래사냥   일신석재, SG, 이녹스첨단소재, 대아티아이, 디어유! ",0.5244669
2026-02-08-21-14,인버스," 코스피 과열 vs 기회  개미, 인버스 팔고 레버리지  풀매수  개미들  추가 상승  베팅...인버스 팔고 레버리지 매수 개미들, 레버리지 사고 인버스 팔았다  증시 상승 에 베팅  머니플로우   증시 더 간다  레버리지 사고 인버스 판 개미들 ",0.51587385
2026-02-08-21-14,TIGER,"20주년 맞은 미래에셋 TIGER 브랜드 차별화 방안 찾는다  단독  20주년 맞은 미래에셋 TIGER 브랜드 차별화 방안 찾는다 미래에셋자산운용,  TIGER KRX금현물 ETF  순자산 1조 5,000억 기록 미래에셋자산운용,  TIGER KRX금현물 ETF  순자산 1조5000억 돌파 ",0.4893058
2026-02-08-21-14,팬스타엔터프라이즈,"팬스타, 9월 부산 출발 코스타 세레나호 크루즈 상품 판매 팬스타,  코스타 세레나호  전세 크루즈 판매 개시  백만장자 선박왕  팬스타, 코스타 세레나호  황금항로  크루즈 출시 팬스타, 개보수 마친 코스타 세레나호 전세 크루즈 운항 재개 ",0.44231007
2026-02-08-21-14,200선물인버스2X," 머니플로우   증시 더 간다  레버리지 사고 인버스 판 개미들  결산 ETF   100조 거래  삼성자산 곱버스 수익률  최저   강세 토픽  코스피 하락에 투자  ETF ETN  테마, KIWOOM 200선물인버스2X +9.54%, 삼성 인버스 2X 코스피200 선물 ETN +9.15% - 조선비즈 코스피 강세장에 엇갈린 운명 곱버스 ETF, 수익률 급락 ",0.36744037
2026-02-08-21-14,더블유게임즈,"더블유게임즈  소셜카지노 시장 신작 성공률 2%...장수 IP 경쟁력 부각   신작 성공률 2%  더블유게임즈, 소셜카지노 시장서  장기 IP 경쟁력  부각 더블유게임즈, ROE 둔화 국면 속 현금창출력으로 방어되는 저평가 구간 증시 활황에도 웃지 못하는 게임주들 ",0.1051518
2026-02-08-21-14,KODEX,"삼성자산운용 ETF 점유율 40% 회복   새해 들어 KODEX  쏠림  레버리지 ETF에 뛰어드는 개미들 일주일간 7000억  사자  삼성운용, KODEX ETF 수익률도  대 반 전  연초 이후 평균 32% 돌파 삼성운용, 올해 증시 견인  대 반 전  9개 ETF 평균 수익률 32% ",0.014271562
2026-02-08-21-14,HMM,"50대 조기퇴직 강수 던진 HMM, 글로벌 선사도  구조조정  시작 보릿고개 해운   ",0.99332374
2026-02-08-21-14,지씨셀,"지씨셀, 미국 학회서 차세대 CAR-NK 치료제 연속 구두 발표 ",0.9811417
2026-02-08-21-14,DB,"DB하이텍, 8인치 파운드리 호황  올해 가동률 98% 전망  ",0.98066473
2026-02-08-21-14,DB손해보험,"DB손보, 설 명절 대비 차량 무상점검 실시 ",0.97097
2026-02-08-21-14,네패스,"중국 리스크가 기회로 네패스, WLP 독점 지위 흔들림 없다 ",0.970785
2026-02-08-21-14,삼성중공업," 특징주  삼성중공업 010140 , 저가 수주 물량 해소 수익 구조 정상화 ",0.9627127
2026-02-08-21-14,롯데케미칼, 위기의 K석화   초격차 기술만이 살길 고부가부터 신사업까지 생존  찾는 석화 ,0.9585925
2026-02-09-12-15,서부T&D,"서부T D, 김병직 전 신한리츠운용 CIO와 리츠 AMC 만든다 ",0.993375837802887
2026-02-09-12-15,DB하이텍,"DB하이텍, 8인치 파운드리 호황  올해 가동률 98% 전망  DB하이텍, 2025년 가동률 96%로 영업익 전년비 45% 증가 올해는 98% 전망  AI 전력반도체  주문 쇄도 DB하이텍  공장 풀 가동  DB하이텍, 작년 영업이익 2773억   AI 전력반도체로  반등  ",0.989770531654358
2026-02-09-12-15,삼성화재,"삼성화재, 38기 고객패널 발대식 개최 ",0.9847854375839232
2026-02-09-12-15,금호석유화학우," 금호석유화학우  52주 신고가 경신, 기관 3일 연속 순매수 1.2만주  ",0.980876624584198
2026-02-09-12-15,KB금융,"4대 금융지주, 역대급 호실적에도 웃지 못하는 이유 ",0.9789930582046508
2026-02-09-12-15,DB손해보험,"DB손해보험, +4.81% 52주 신고가 - 조선비즈 DB손해보험 주가, 2월 9일 장중 170,600원 3.96% 상승 얼라인, DB손보에 감사위원 2인 선임 주주제안  근본 변화 필요    이익감소에도  밸류업  힘준 DB손해보험...주당 배당금 전년  11.8%  DB손보, 설 명절 대비 차량 무상점검 실시 ",0.9777622222900392
2026-02-09-12-15,포스코엠텍,"포스코엠텍 주가, 2월 9일 장중 19,860원 4.91% 상승 ",0.9771566390991212
2026-02-09-12-15,펩트론," 강세 토픽  희귀질환 치료제 테마, 펩트론 +6.46%, 메지온 +6.33% - 조선비즈 펩트론 주가, 9일 장중 265,000원 7.07% 상승 ",0.9704977869987488
2026-02-09-12-15,KT&G,"KT G, 해외 담배 매출 38년만 국내 추월 KT G 내년부터 담배 50% 이상 해외 생산, 방경만  3조 투자  회수 시작한다 배당주로 KT G 하이트진로 오리온 어때요  K담배의 진격  KT G, 해외 소비자가 더 찾았다 KT G, 작년 매출 6조 돌파 해외궐련 NGP  쌍끌이  ",0.963644802570343
2026-02-09-12-15,ISC," 오늘의 주목주   역대 최대 주주환원  KB금융지주 주가 7%대 상승, 코스닥 ISC도 9%대 올라 ",0.9626795053482056
2026-02-09-12-15,녹십자,"GC녹십자, CEPI 주관 팬데믹 대비 도상 훈련 참여 GC녹십자, CEPI 주관 팬데믹 대비 도상훈련 참여 GC녹십자, 팬데믹 대비 도상훈련서 백신 공급 역량 점검 GC녹십자,  한국 100일 미션 도상훈련  참여 팬데믹 백신 공급 가능성 검증 GC녹십자, CEPI 주관 미래 팬데믹 대비 도상훈련 참여 ",0.9624310731887816
2026-02-09-12-15,두산퓨얼셀,"두산퓨얼셀 주가, 2월 9일 장중 35,650원 1.13% 상승 ",0.9606973528862
2026-02-09-12-15,한솔케미칼,"한솔케미칼 주가, 2월 5일 장중 277,500원 2.63% 하락 ",0.9529351592063904
2026-02-09-17-03,TKG휴켐스,"TKG휴켐스, +1.98% 52주 신고가 - 조선비즈 ",0.9837493
2026-02-09-17-03,산일전기,"산일전기, 4분기 최대 영업이익 경신  장기 호황 전망 이상무  산일전기, 4분기 최대 실적 대호조 속 전망치 미달 산일전기 주가, 2월 9일 장중 155,400원 9.05% 상승 산일전기 주가, 실적 턴어라운드가 기대되는 이유는.. ",0.8570631
2026-02-09-17-03,삼보판지," 특징주  삼보판지, 골판지 원지 가격 인상 흐름 수익성 강화 기대감에 상승세 ",0.8503737
2026-02-09-17-03,HMM,"HMM, 뉴캐슬막스급 벌크선 구매 벌크선 110척 확대 로드맵 일환 HMM 주가, 2월 9일 장중 20,500원 1.99% 상승 안병길 해진공 사장  HMM민영화  키맨 될까 HMM, 선종 다변화 전략 가속 벌크선 PCTC 확충으로 포트폴리오 안정성 강화 ",0.8187156
2026-02-09-17-03,유나이티드제약,"한국유나이티드제약, UN 및 국제기구 대상 공공조달 사업 범위 확장 유나이티드제약, 국제 공공조달 시장 입지 확대 한국유나이티드제약, 국제기구 공공조달 시장에 항암제 공급 확대 유나이티드제약, UN 국제기구 공공조달 시장서 항암제 공급 확대 ",0.7898452
2026-02-09-17-03,오가닉티코스메틱," 특징주  오가닉티코스메틱, 주식병합 결정에 상한가 직행  특징주  오가닉티코스메틱, 주식병합 결정에   오가닉티코스메틱 주가, 상한가... 이유는?  강세 토픽  유아용품 테마, 오가닉티코스메틱 +29.77%, 예림당 +4.38% - 조선비즈 ",0.755584
2026-02-09-17-03,NHN,"NHN 와플랫, 정선군과 AI 생활지원사 지원사업 추진 NHN벅스,  완전 자본잠식  인수 주체 착시 주의보 NHN링크,  청년문화예술패스  협력예매처 선정  경품 이벤트 병행 웹보드 월 한도 100만원 본격 시행 NHN 네오위즈 웃는다 ",0.7324174
2026-02-09-17-03,한국앤컴퍼니,"한국앤컴퍼니, 2025년 매출 1조4604억원 기록 한국앤컴퍼니, 지난해 영업이익 4145억원 전년  0.9%   타이어가 끌고 배터리가 밀고  한국앤컴퍼니 가치 재평가 한국앤컴퍼니, 지난해 매출 1조4604억원 전년 대비 5%   ",0.57761455
2026-02-09-17-03,브이티,"브이티, +12.14% VI 발동 - 조선비즈 브이티 주가, 2월 9일 20,950원 11.08% 상승 마감 ",0.5398911
2026-02-09-17-03,빛샘전자,"빛샘전자, +6.50% 상승폭 확대 - 조선비즈 ",0.5086915
2026-02-09-17-03,대유에이텍, 오늘의 증시일정  CJ대한통운 대유에이텍 등 ,0.4956384
2026-02-09-17-03,PLUS,"코루파마 히알루론산 필러  AVALON GRAND PLUS , 식약처 의료기기 제조 허가 획득 로봇신문 ROBOT PLUS Ver. 23  위클리 ETF  2  1주차, PLUS 태양광 ESS 1위 주간 수익률 16.59% 애로우 레이크 리프레시, 인텔 코어 울트라 9 290K Plus 출시 취소? ",0.47911048
2026-02-09-17-03,DSR제강," 장중수급포착  DSR제강, 외국인 5일 연속 순매수행진... 주가 +1.01% DSR제강, 지난해 당기순이익 248억8368만2000원 흑자전환 홍하종 대표이사, DSR제강 주식 3만3743주 매수 홍하종 대표이사, DSR제강 주식 3만3743주   지분율 23.59% ",0.4639213
2026-02-09-17-03,HD현대,"HD현대, 베트남법인  행정절차  매듭  현지에  조선 해양 DNA  이식  HD현대, 베트남 두산 프로젝트 전격 인수  3억3500만 달러 규모  에코 비나  출범 정기선 HD현대 회장 과거 지식인 답변 화제 체불 사연에  도와드리겠다  HD현대로보틱스, 문어발 상장 IPO 방식 쏠리는 눈 주주훼손 우려 ",0.3957324
2026-02-09-17-03,보령,"보령시,  보령사랑상품권과 함께 풍성한 설 명절 보내세요  대한민국 대표 글로벌 축제  보령머드축제 ,  로컬100  선정 보령시, 할인은 기본, 캐시백은 더 크게  보령사랑상품권으로 풍성한 설 명절 보령사랑상품권, 설 명절 최대 25% 할인 효과 ",0.38357115
2026-02-09-17-03,아시아경제,"정상을 부르는 도시, 준비로 답하다  이게 방이냐  월 37만원 고시원에 외국인  충격   누리꾼은  가성비 최고  의외 반응  부고  소종섭 씨 아시아경제 정치부 국장  모친상  클릭 e종목  스피어, 스페이스X 핵심 파트너  ",0.37670496
2026-02-09-17-03,브이엠,"에이치브이엠, 우주  첨단금속 수요 확대 신공장 가동 본격화 에이치브이엠, 우주향 특수합금 공급 본격화 양산 체제 구축-SK 브이엠, 2025년 영업이익 246억7308만7730원 흑자전환 브이엠, 작년 연간 연결 영업이익 246억...흑자전환 ",0.3732372
2026-02-09-17-03,KG스틸," 장중수급포착  KG스틸, 외국인 5일 연속 순매수행진... 주가 +1.63% ",0.36749017
2026-02-09-17-03,동성화인텍,"동성화인텍, -2.11% VI 발동 - 조선비즈  진단 운송물류  동성화인텍  최용석 대표의 동성화인텍, LNG 훈풍에도 흔들리는 이익률... 외형 성장 이면에 남은 단일 사업 마진 변동성 리스크 ",0.3666937
2026-02-09-17-03,서연이화," 현차   40년 질주  강용석 서연이화 대표  현대차와 발맞춰 로봇 미래 모빌리티 적극 투자  서연이화, +3.90% 상승폭 확대 - 조선비즈 서연이화, 지난해 당기순이익 60.6% 감소 현대 기아차 하청업체 갑질 사건에 드리워진  김앤장의 그림자  ",0.36321473
2026-02-09-17-03,한국가스공사,"굿모닝스포츠  한국가스공사, 울산에게 지며 7연패 수렁 가스공사, ESG 3년 연속 A등급  청렴 탄소중립 동시 성과 한국 가스공사,충격의 7연패   프로농구 울산전적  현대모비스 84-65 한국가스공사 ",0.35100082
2026-02-09-17-03,진에어,"진에어 주가 상승 중  하늘길  2월 2주, 괌 풀코스 프로모션 진에어 외 3가지 항공  떠나자, 괌 밤비행 16만9천원부터  항공권 대방출, 유럽까지 열렸다 ",0.2847648
2026-02-09-17-03,LG디스플레이," 탑런토탈솔루션, LG디스플레이 난징법인 차량용 모듈사업 양수 구광모의 대망  LG디스플레이,  성장의 마법사  정철동을 낙점한 이유 NXT, 거래가능종목 650개로  축소  HD현대에너지 LG디스플레이 제외 LG디스플레이  가성비 OLED 로   LCD와 맞짱 ",0.26267886
2026-02-09-17-03,에스엠,"갤럭시아에스엠, 테크노짐 앞세워  프리미엄 웰니스 시장  판 흔든다 - 조선비즈 에스엠지 연세병원 회전근개 파열 최신 치료법 도입  비즈 스톡  에스엠 SM  주가 4%대 상승 에스파 26년 활동 시작 경쟁사 영업비밀 빼돌려 총판권 따낸 갤럭시아에스엠 전 현 직원 유죄 ",0.24815583
