date,news,target
/13/2025:11/13/2025," 현금 70억  코오롱, 모빌리티그룹 상폐에 404억 유출 주요 종목 대규모 매도세, 코스맥스 및 파라다이스 하락세 11일 장 마감 기준, 코오롱모빌리티그룹우 45014K 가 등락률 -23.17%로 1위를 차지했다.4일 전",0
0/27/2025:10/27/2025,"거래량 증가 상위 20선 - 코스닥 - 조선비즈  뉴스봇  오늘 코스닥 시장에서 거래량이 급증한 종목은 엔바이오니아 317870 , ES큐브 050120 , 뉴온 123840 , 한빛레이저 452190 , 서울리거 043710  등이다.",1
7/21/2024:7/22/2024,"통상본부장, 세계 1위 PI첨단소재 찾아 1000억 투자  적극 지원  한눈에 보는 오늘   경제 - 뉴스    서울 뉴시스  김진아 기자   정인교 산업통상자원부 통상교섭본부장 사진 산업통상자원부 제공   2024.07.18. photo newsis.com...",0
6/30/2024:7/01/2024," 오스코텍  52주 신고가 경신, 전일 외국인 대량 순매수 ...   주체별 매매동향 - 전일 외국인 대량 순매수 지난 한달을 기준으로 보면 외국인이 8.0만주를 순매수했고, 개인들도  30.5만주를 순매수했다.",1
4/13/2024:4/14/2024,"1위 FC온라인 2위 메이플스토리 3위 서든어택, 4월 2주차 랭키파이 넥슨 게임 트렌드지수 랭킹 발표  CWN 김해남 기자  넥슨 게임 트렌드지수에서 FC온라인이 랭키파이 2024년 4월 2주 ...",0
07/25/2025:07/27/2025, 테마추적 조선 반도체 전력설비 오르고 금융주 내림세  인포스탁데일리 김연수 기자  한국 증시는 7월 마지막 주를 맞아 각종 테마주별로 뚜렷한 주가 흐름을 보이고 있다. 조선업종은 한미 간 관세 협상에서 조선업 협력이...,1
09/07/2025:09/07/2025,"코오롱생명과학, +10.10% 상승폭 확대 - 조선비즈 코오롱생명과학, +10.10% 상승폭 확대 삼일제약000520, 동아쏘시오홀딩스000640, 에이프로젠바이오로직스003060, 폴라리스AI파마041910, 바이넥스053030,...",1
6/08/2024:6/09/2024,"해태제과식품, 주가와 거래량 모두 강세... 최근 5거래일 최고 거래량 돌파 ...   이 기사는 조세금융신문과 인공지능기술 개발기업  씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 작성된 기사입니다.",1
09/04/2025:09/04/2025, 에로 감독이 문화부장관을?  발칙한 상상력 내세운  문화부장관 봉만대  제작 한눈에 보는 오늘   영화 - 뉴스    SBS 연예뉴스   김지혜 기자  에로 영화의 거장 봉만대 감독이 문화부장관으로 지명되는 파격적인 설정을 담은 코믹 시트콤  문화...,0
0/12/2025:11/10/2025,"에이스테크, 통신장비 업황 반전 기대감에 반등 전환 조짐 현대경제신문 홍미경 기자   자율주행차 관련주들이 전 거래일 대비 0.40% 하락으로 장을 마감했다.11일 한국거래소에 따르면 에이스테크, 삼성전자,...2일 전",1
08/07/2025:08/07/2025,"  단체관광객 무비자 입국 허용 노랑풍선, 25%  특징주   이데일리 원다연 기자  중국 단체관광객에 대한 한시적 무비자 시행 소식에 6일 여행주가 급등하고 있다. 엠피닥터에 따르면 이날 오후 1시 28분 현재 노랑...",0
2/09/2025:12/09/2025," 즉시분석  코이즈, 올해 급락...2년차 징크스? 코이즈, -3.57% VI 발동 뉴스봇 코이즈121850가 VI가 발동했다. 전일 대비 3.57% 하락한 6750원에 거래되고 있다. 코이즈의 최근 1주일간 외국인 기관...13시간 전",0
/03/2025:11/03/2025,"랩지노믹스, +6.15% 상승폭 확대 - 조선비즈 랩지노믹스, +6.15% 상승폭 확대 한독002390, 파미셀005690, 오상헬스케어036220, 마크로젠038290, HLB파나진046210, 시너지이노베이션048870, 바이오니아064550,...",0
2/17/2025:12/17/2025,"에스앤디 주가, 급등세... 왜?  뉴스봇  오후 01시 51분 현재 코스닥 시장에서 거래량이 급증한 종목은 오리콤 010470 , 한창산업 079170 , 중앙에너비스 000440 ,...6시간 전",1
0/16/2025:10/16/2025,"현대건설, 입주민 주거 서비스  H 컬처클럽  도입  서울파이낸스 김예온 기자  현대건설은 입주민 주거 서비스  H컬처클럽 을 선보인다고 17일 밝혔다. H 컬처클럽은 아파트 커뮤니티가 고급화 대형화됨에 따라 프로.",0
09/28/2025:09/29/2025,"우진, AMXPO 참가해  제조 빅데이터 자동 보고서  기능 선보여 산업용 정밀계측기기 전문기업 우진이 23일부터 26일까지 경기도 고양시 킨텍스에서 개최된  AMXPO 아시아 기계 제조 산업전  에 참가했다고 29일 밝혔다.",0
2/10/2025:12/10/2025,"환경공단-한화비전-한화세미텍, ESG 협력 폐가전 수거로 온실가스 감축 환경공단이 민간 기업과 손잡고 폐가전 수거 캠페인과 ESG 업무협약을 추진하며 자원순환 강화와 온실가스 감축에 나섰다.한국환경공단 수도권동부...8시간 전",0
0/19/2025:10/19/2025,"KBI동양철관, +8.24% VI 발동 - 조선비즈 KBI동양철관, +8.24% VI 발동 한국주철관000970, 세아제강지주003030, 휴스틸005010, KBI동양철관008970, 이렘009730, 금강공업014280, 대동스틸048470,...",0
07/11/2025:07/13/2025,"하락률 상위 50선 - 코스닥 - 조선비즈 순위, 종목명, 등락률, 연관 섹터. 1, CNH 023460 , -43.75%, *관리종목. 2, 에스앤디 260970 , -23.46%,  건강기능식품 . 3, 비투엔 307870 , -13.36%.",0
09/16/2025:09/16/2025,"HJ중공업 건설부문, 대졸 신입사원 공개채용 HJ중공업은 올해 신입사원을 공개 채용한다고 28일 밝혔다. 채용 분야는 건축과 토목, 기계, 전기, 안전, 전산, 부동산, 재무, 법무, 홍보, 노무, 일반행정 등이다.",0
2/16/2025:12/16/2025,기관 순매도 금액 상위 20선 - 코스피 - 조선비즈  서울 뉴시스  김경택 기자   전날 코스피가 장중 한때 6% 넘게 급락하는 등 큰 폭의 부침을 겪으면서 하락장에 수익이 나는 인버스 2배 ETF 상장지수...1개월 전,0
/10/2025:11/10/2025," 특징주  파라다이스, 증권사 목표가 줄하향  12%대 급락 - 조선비즈 11일 오전 파라다이스 034230 주가가 12% 넘게 내리고 있다. 3분기 부진한 실적 어닝 쇼크 을 두고 증권사들이 잇달아 목표주가를 하향조정하면서 투심이 악화된...",0
08/10/2025:08/10/2025,리튬값 바닥 찍었나  2차전지주  훈풍  삼성SDI 주가 날개 삼성SDI 주가가 초강세를 보이고 있다.11일 한국거래소에 따르면 이날 오전 9시 37분 현재 5.96% 올라 23만 1000원에 거래되고 있다.주가는 충분한 매물소화 이후 5일...,1
6/15/2024:6/16/2024,"외국계 순매수 수량 상위 20선 - 코스닥 - 조선비즈 오후 03시 00분 현재 코스닥 시장에서 외국계가 많이 사들이는 종목은 제이앤티씨 204270 , 광무 029480 ,  휴마시스 205470 , 제룡산업 147830 , 세경하이테크 148150 ...",1
0/12/2025:11/10/2025,"문정환 마스터, 케이엔알시스템 주식 매도 보고 케이엔알시스템, -8.46% VI 발동 뉴스봇 케이엔알시스템199430이 VI가 발동했다. 전일 대비 8.46% 하락한 28150원에 거래되고 있다. 케이엔알시스템...2일 전",0
7/21/2024:7/22/2024,불확실성 속 알짜기업 찾나  유틸렉스 우리바이오 오름세 바이오맥짚기  22일 국내 제약 바이오 투자 시장에서는 고형암 CAR-T 치료제로 정부 지원 사업에 선정된 유틸렉스 263050  주식이 급등했다.  의료용 대마 관련주로 묶이는 우리...,1
미상,흥국화재 건강체 보험료 할인 종합보험 출시 흥국화재는 건강할수록 보험료를 할인받는  무배당 흥Good The건강한 종합보험 을 출시했다고 13일 밝혔습니다 흥국화재가 업계  최초로 개발해 단독 판매 중인  암,0
08/01/2025:08/03/2025,"구리값 57년만에 최대폭 급락 하락 베팅 ETN  훨훨   분석+  구리값 57년만에 최대폭 급락 하락 베팅 ETN 훨훨, 구리 가격 하루에만 22% 급락 1968년 이후 일간 하락률 최대 정제 구리는 관세 제외된 영향 구리에 대한 투기 수요...",0
2/10/2025:12/10/2025,"특징주, 한신공영-건설 중소형 테마 상승세에 5.68%    대한경제 김승수 기자  내년도 건설외주협의회 건외협 을 이끌 수장에 박병구 한신공영 팀장 사진 이 선출됐다. 건외협은 최근 올 4분기 정기총회를...2시간 전",1
미상,일상 속 수호천사로동양생명 10년 만 새 브랜드 광고 동양생명은 지난 2013년 이후 약 10년 만에 새 브랜드 광고를 진행한다고 13일 밝혔,0
2/04/2025:12/04/2025," 오늘의 급등주  피앤에스로보틱스, 무상증자 공시 후 사흘째 강세  인포스탁데일리 김문영 기자  키움증권은 3일 피앤에스로보틱스에 대해 해외 수출 확대와 레퍼런스 축적을 기반으로 한 실적 성장세가 이어질...2일 전",0
0/27/2025:10/27/2025," 특징주  엔바이오니아, 2차전지  꿈의 소재  현무암페이퍼 개발  주가 30% 급등 28일 코스닥시장에서 엔바이오니아 317870 가 전일대비 29.98% 상승한 1만7210원에 거래를 마쳤다. 이날 주가 급등은 회사가 세계 최초로  현무암페이퍼 Basalt...",1
/19/2025:11/19/2025,"에이블씨엔씨,  온라인 MBS 글로벌 로 리밸런싱 유통 구조 재편 속도 한눈에 보는 오늘   종합 - 뉴스     에이블씨엔씨 CI  사진 에이블씨엔씨 제공   메디컬투데이 박성하 기자  주력 브랜드  미샤 를 둔 에이블씨엔씨...11시간 전",1
/10/2025:11/10/2025," 김진호의 파리만평  2025년 11월 11일 알파녹스, 50억원 CB발행 허위공시??? 알파녹스, -10.72% VI 발동 뉴스봇 알파녹스043100가 VI가 발동했다. 전일 대비 10.72% 하락한 1766원에 거래되고 있다. 알파녹스의 최근 1주일간...3일 전",0
2/04/2025:12/04/2025,"퓨처켐  루도타다이펩, 조건부 허가 연내 신청  FC705는 기존 전립선암 RLT 기전과는 달리 체내 순환 시간을 연장하고 종양에만 축적을 극대화하도록 설계됐다. FC705는 치료 효과를 극대화할 수 있는...1개월 전",0
2/14/2025:12/14/2025,"앱튼, 가상자산거래소 빗크몬 인수 블록체인 금융사업 진출 SNS 기사보내기 ... 앱튼이 코인거래소  빗크몬 을 인수하는 계약을 체결했다고 4일 밝혔다. 앱튼은 글로벌 가상자산 시장에서 기업가치 10조 원 이상의...1개월 전",0
09/30/2025:09/30/2025,"라파스, +1.22% 상승폭 확대 - 조선비즈 라파스, +1.22% 상승폭 확대 아모레퍼시픽홀딩스002790, 리더스코스메틱016100, 브이티018290, 제이준코스메틱025620, 코리아나027050, 신세계인터내셔날031430,...",1
2/02/2025:12/02/2025,"율호, 0.00% VI 발동 - 조선비즈  인사이트녹경   박준형기자  율호가 사업다각화를 위해 추진 중인 타법인 인수가 지연되면서 재무 리스크가 커지고 있다. 율호는 작년 7월부터 비상...5일 전",1
09/20/2025:09/21/2025,"와이엠티, +4.02% 상승폭 확대 - 조선비즈 와이엠티, +4.02% 상승폭 확대 영풍000670, 이수페타시스007660, 코리아써키트007810, 삼성전기009150, LG이노텍011070, 시노펙스025320, 인터플렉스051370,...",0
08/31/2025:08/31/2025,"디엔에프, -3.91% VI 발동 - 조선비즈 디엔에프, -3.91% VI 발동 동진쎄미켐005290, 한솔케미칼014680, 원익홀딩스030530, 에프에스티036810, 솔브레인홀딩스036830, 티씨케이064760, 원익QnC074600,...",0
09/09/2025:09/09/2025,"하락률 상위 50선 - 코스피 - 조선비즈 순위, 종목명, 등락률, 연관 섹터. 1, 금강공업우 014285 , -5.54%. 2, 에이블씨엔씨 078520 , -5.59%,  화장품 브랜드 . 3, LG이노텍 011070 , -5.42%,  카메라 .",0
0/29/2025:10/29/2025,"김정돈 대표이사, 미원홀딩스 주식 612주   지분율 11.13% 29일 금융감독원 전자공시에 따르면 김정돈 대표이사의 미원홀딩스 주식 612주가 늘었다고 공시했다.앞서 지난 2025년 10월 20일 발표한 직전보고서에서는 주식수 25...",0
01/15/2026:01/15/2026,"JKL크레딧, 2대주주 나선 LS티라유텍 투자금 회수 개시 2024년 LS일렉트릭 경영권 인수에 FI로 참여 구주매입 유증 등 257억 투자 보유 지분 중 15% 매각해 64억 회수, 현 주가 감안시 회수총액 2배 8시간 전",0
09/01/2025:09/01/2025,"게임주, 9월  불안한 출발   미투온  독주  게임  모바일 사이트, 기사 상세페이지, 총 거래량 급감 크래프톤 빼 빅10 하락, 총 시총 3470억 감소 9월 첫 거래일, 국내 증시가 휘청했다.",0
7/14/2024:7/15/2024,"곽노정 SK하이닉스 사장,  서  AI 반도체  전략 논의  서울 뉴시스 이지용 기자   곽노정 SK하이닉스 사장이 미국에서 고대역폭메모리 HBM 를 비롯한 인공지능 AI  반도체 사업의 미래  성장 전략을 논의했다.",0
2/16/2025:12/16/2025,"평범한 일상에서 예술이 피어나다 피노, -9.90% VI 발동 뉴스봇 피노033790가 VI가 발동했다. 전일 대비 9.90% 하락한 5550원에 거래되고 있다. 피노의 최근 1주일간 외국인 기관 매매...11시간 전",0
월봉," 써봤다   아이팟 으로 뉴진스 듣는 주말 오래된 캠코더로 찍은 듯한 뉴진스의  Ditto  뮤직비디오를 보면 오래된 것이 더 새것 같고 트렌디해 보이는 독특한 느낌을 받는다.  필름카메라로 사진을 찍고,...",0
미상,딱 100명 음악 명인 김도향 데뷔 55주년 특별한 음악 선물 잡포스트 민하늘 기자   딱 100명  음악 명인 김도향이 데뷔 55주년을 맞아 소극장 전국투어로 서울에서 딱 100명만 볼수  있는 특별한 음악회를 선보일 예정이다,0
6/30/2024:7/01/2024, 코주부 투나잇  5월 PCE 물가지수 발표 앞두고 관망세...코스피 코스닥 소폭 상승 방송   NBNTV 코주부 투나잇 2024/6/28 금   진행   조수빈 아나운서  출연   이준기 전문가  마감시황오늘밤 예정된  미국 pce물가지수 발표 앞두고 경계심이 짙어...,1
미상," STOCK  에코프로비엠, 휘청이는 업황에 66% 뚝   매도  의견 나와 MoneyS 이차전지 대장주 에코프로비엠  KQ 247540  주가가 6거래일 연속 하락했다. 18일 한국거래소에 따르면 지난 17일 에코프로비엠은  전 거래일 대비 1600원 0.80%  내린...",0
09/04/2025:09/04/2025, 특징주   CJ올리브영과 합병 절차 착수  언론 보도에  CJ 10%대 급등 - 조선비즈 CJ 001040  주식이 5일 장 초반 급등 중이다. CJ가 CJ올리브영과 합병 절차에 착수했다는 소식이 전해진 영향으로 풀이된다. CJ제일제당 사옥 전경. /뉴스1.,1
